,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
251,1041,3734,4466,3602,4611,4156,873,3791,3505,30,2041,2346,3536,877,3897,1330,679,3207,3176,1238,1931,2357,832,3029,1670,2545,2142,4246,2100,3059,2598,2989,4695,502,2977,1744,546,3147,1838,3106,718,1411,2888,2426,279,3464,3030,3119,4311,4470,4261,4662,384,226,1000,1072,1360,2213,1756,2462,682,1699,1813,92,792,535,1744,1539,409,2212,3688,782,66,116,570,2171,3522,516,4226,2549,6,318,403,4380,3953,1464,821,3128,635,2902,1776,229,4524,1085,162,3723,4860,4025,1980,3858
252,3446,3199,1033,4082,2424,307,2768,4239,665,9,434,2909,2585,4870,608,4713,1176,1689,2803,4158,4142,1924,1005,2642,2287,3840,816,3943,4782,2244,1454,82,2431,919,690,2971,2132,1899,4515,3885,1348,364,4403,4251,2030,169,1320,688,698,3175,3184,710,2238,772,2481,1321,1493,1044,308,3923,4256,2614,2928,2706,971,2344,3087,4701,1378,3878,3559,2375,4830,120,4632,2165,2664,1405,4173,1101,2067,4541,3653,235,1060,4197,4682,3191,4374,968,2213,214,1693,4337,1825,2818,4210,2020,476,770
253,3258,2274,3952,1798,714,3287,396,1708,4568,2007,339,1783,1891,4302,1097,1374,2547,767,4212,3595,3385,4442,3679,2294,3004,525,1707,4617,3498,3564,3937,2062,1038,4349,2681,1048,611,1080,2129,1733,1613,1021,1179,2468,161,1826,3383,1210,2205,3611,4139,2494,3411,3466,1574,2937,3403,4348,3843,2063,2778,720,877,4429,4731,4824,4046,3763,1601,3350,4278,1783,485,1639,2788,1865,3681,1986,3292,2177,3825,4625,850,3247,3729,4150,893,1676,1050,2064,1931,4571,3894,3973,3223,2052,4795,1636,2440,842
254,367,746,2487,2038,550,3141,497,3264,997,4040,4135,1878,3669,2324,1562,4508,4141,3973,115,3541,3491,4609,3859,3400,2232,3650,3964,2448,4194,1421,3921,397,2506,1567,3718,3566,4089,3330,2089,1884,2269,3616,453,341,1472,2616,3397,4860,4388,1912,1633,3241,1055,3100,1068,1935,566,1509,2729,2422,3387,3039,4782,3518,2691,3518,1490,2584,3596,2817,3260,3711,1408,2168,3987,4783,2711,3871,1265,4593,835,765,3884,4835,2432,2526,868,3917,1637,4106,468,3903,1512,2154,1603,4149,225,64,405,436
255,515,3378,505,4622,4259,3656,1888,969,4516,3126,2588,4097,3165,1938,2647,2697,2814,618,2146,4707,642,4158,3555,4513,688,2223,431,2416,4849,2272,1131,1501,1109,3110,4860,2268,4499,2386,2939,4441,280,3717,3672,1133,3668,245,2315,2844,2164,2842,3245,322,3488,98,1665,3365,2947,2518,574,3914,4163,4804,4412,3927,1124,2635,4540,1465,3588,2276,861,81,2934,234,92,4371,4425,1572,1431,289,2579,3407,2092,1696,4075,292,1917,3571,1449,2488,2277,3660,2646,3180,31,395,3243,3706,2057,3136
256,3638,1060,2730,3001,697,1226,597,288,168,102,1529,4149,2283,1225,2419,2649,1788,4574,4102,3958,1051,4615,2754,149,3492,3067,1807,385,1061,1378,2699,4831,2751,2861,3292,1563,2118,2941,3995,3469,742,4446,3640,4535,1256,4441,1499,4330,1414,4118,206,1606,2010,1324,3223,2056,1315,4863,2829,1338,4724,1583,1285,2469,2363,4465,4474,2248,3661,2023,3890,1828,784,912,676,3997,1364,4312,230,225,2436,4190,1245,1453,1505,3029,3608,3656,3089,3068,383,162,4367,2099,1866,393,4548,4214,4810,4260
257,3015,2588,221,33,2208,3660,1201,1979,1663,3253,4003,1894,2780,4601,2051,2729,4686,4078,1858,2994,4647,4366,367,3689,2976,4389,4441,3611,4382,4585,319,445,3537,3177,4104,370,2330,4544,3254,1804,1107,2003,2351,4547,604,2284,1986,403,1634,4190,3467,745,2700,1227,2892,3785,1215,1294,3495,1532,2484,4745,1291,279,4748,3607,123,4489,1733,2225,4825,3645,4771,3295,115,2819,924,2991,1743,3184,3263,4359,3927,4289,3844,4254,4464,2532,4620,1943,2274,1516,1055,4097,1485,4080,514,108,133,2254
258,4382,3354,1377,3212,675,1884,2717,1728,1134,4136,4478,1121,4649,18,2672,1624,3814,1787,2525,382,4057,714,3834,3086,305,2402,4085,1744,2023,991,2767,2576,1244,909,3258,215,4573,346,137,2904,3269,3175,2069,402,2460,4765,3500,2823,2541,3086,1431,3033,3017,1961,4343,1470,3465,3986,3361,3255,1923,2376,1074,3762,1313,2883,3706,4404,1749,4322,2419,2376,2131,382,2722,511,1467,3315,4063,2721,4101,3246,1438,2341,614,2087,3320,3875,18,2930,2029,3406,2128,2443,3095,3517,3566,3159,891,3642
259,788,3226,2497,4036,3113,2878,2958,2732,3013,2267,1781,590,97,1231,2406,2838,731,425,3301,3146,4041,3452,4749,1626,3001,699,2369,1704,2419,1533,3361,3223,4241,2434,3852,3700,1099,4667,2344,798,598,3984,524,3372,3229,4483,3747,1905,2795,3460,3894,3023,1401,2458,3528,2211,4256,870,2201,487,3620,1413,194,3778,3727,4811,1128,3133,4498,993,4770,3253,1965,3008,231,4648,1523,4456,3641,299,1794,3707,1114,557,4334,4706,2393,717,3746,295,4818,892,417,452,3181,1958,766,2793,1510,2713
260,4326,840,2143,39,2444,4855,1607,240,3368,3910,3682,376,3637,2351,4126,1075,3684,3783,2773,4392,2476,1356,805,3519,843,427,4017,1937,216,1156,2537,1876,103,4151,4734,4344,12,2524,2575,1633,3800,2839,4573,2049,3424,3119,4141,3703,3734,2743,1580,347,4014,766,2852,3679,2555,1140,3564,855,2393,442,2163,4515,897,2268,310,3632,3690,3176,2434,478,2513,1949,3124,2529,4748,2641,4672,4600,968,1419,73,1596,1909,2325,3030,4413,4200,346,3423,3490,2724,633,3876,1539,3558,2323,38,2740
261,1950,1088,222,309,1591,1417,1174,4112,2721,1420,3628,129,1922,4268,1674,2540,1800,3953,2661,324,4740,2444,2131,4758,1311,1464,2009,280,4021,3970,977,3165,2848,3324,4616,2410,1152,1256,2762,1402,2813,302,4320,4003,761,3326,4000,4228,676,2750,292,2316,2350,3622,3046,2969,961,2328,2281,1053,1781,112,573,1572,3478,1272,1237,2243,3418,3842,3596,3915,1261,2460,2305,1776,4398,1128,1516,3421,3047,180,1660,1979,4567,4452,4541,4611,2823,2841,4578,1384,249,614,4010,2387,470,4293,4008,2355
262,3599,1830,1355,4493,2907,4284,3669,549,4789,4269,4702,1100,1996,3348,4676,869,4756,173,2114,1616,744,3301,596,3988,1001,4442,3707,1873,1666,3816,4662,3137,2855,402,2880,1628,2742,4863,933,4535,545,1879,789,326,177,4696,2089,4125,3168,1645,4392,4444,2487,2150,1281,3305,1134,3697,2496,761,1952,3793,4382,4172,2398,381,1377,1494,2336,2177,2448,1359,2203,252,2940,294,2659,4372,3464,4673,3688,1191,2802,62,11,2037,4064,1338,3141,2555,1793,622,391,2197,1420,599,3112,376,1628,4257
263,3000,2563,1717,1594,1283,1870,3230,518,2383,2023,2269,4650,1861,657,4066,2932,2828,908,3356,3831,2674,1046,2618,4022,1129,9,2730,3455,4539,515,756,4054,1566,2176,3417,4411,3475,1408,4278,4340,4294,4427,4550,1714,4428,3365,1712,3585,1429,3388,2307,3416,1697,595,2898,3660,825,1676,4421,793,4746,2426,1345,1524,4791,3675,1070,4026,3941,4426,3361,1163,1143,3555,3838,1719,1266,1757,2202,3754,2545,65,3124,703,3855,4710,3859,575,3886,2852,1366,3802,3961,2962,3595,1246,3347,4415,3345,2057
264,2027,1335,426,2890,1270,4650,2384,125,3795,388,1297,96,1019,4888,614,368,1063,1849,2713,4267,3557,2070,1682,4111,664,1945,4403,820,4717,3220,3533,1919,1717,4845,4551,526,4701,3538,3931,4341,1654,2573,2911,116,1278,58,419,760,3377,4107,607,4799,3229,1427,3650,2393,3099,443,367,240,3650,254,4476,1428,1320,3340,174,585,17,627,3911,1989,1802,2414,4816,1092,4750,1954,2061,497,4243,902,1491,3836,3724,445,446,2715,1946,3037,2575,280,250,1632,2970,1713,4356,4159,4783,3224
265,2794,873,478,2614,4376,2832,4549,3617,3060,3857,3458,4423,3782,3265,3928,812,1911,855,3623,2680,3920,1617,4070,2304,1323,549,3827,2146,1933,4433,1525,3225,4688,3345,1910,335,2594,47,4683,3032,2511,1337,1180,137,4122,1211,643,4550,570,1375,1050,1109,152,1403,3231,445,1041,241,2953,695,4742,2838,2609,2657,1398,3728,4140,2082,4321,4596,4361,4437,3908,768,769,1129,4799,1212,970,4518,4038,1693,2100,32,368,4878,3530,2524,2130,292,3369,172,4528,871,12,1565,74,506,4713,395
266,39,218,1664,2958,4292,1778,2873,3846,1808,744,2414,1041,2356,2912,2915,2640,4593,3939,4506,102,3462,1146,4048,1153,527,2780,3,2903,2496,3177,689,3815,4841,3078,4174,4331,3739,361,69,3303,437,500,3220,2206,1922,2302,983,1466,3551,1731,768,2899,1149,3332,1520,4205,686,580,1001,307,4672,3043,4543,1711,2619,4130,4676,277,1078,3241,2340,1152,4649,1568,3270,3986,3728,2774,1045,944,270,3999,2798,4375,76,256,4857,1542,2811,4195,4767,3971,1077,4611,3578,3361,497,275,2861,3679
267,1093,864,3343,1450,472,457,3360,2459,4670,4792,606,4032,996,1797,3186,3015,3217,2238,2002,2037,2246,483,4290,3199,3783,4820,4770,1505,3980,229,2023,3464,1189,44,117,2512,4129,4854,1859,1449,1088,1901,968,3578,4879,3533,563,1038,2383,3903,10,1917,781,4061,1760,1622,399,2828,852,2079,1730,2182,2616,2726,2573,4302,2105,4416,1565,4306,3210,4358,3789,4311,596,4828,3552,1188,2737,4811,4102,4795,1102,2613,4273,37,2734,345,2199,3743,1502,3417,3055,2236,1718,563,1886,4582,473,650
268,1613,1280,2631,2101,3433,2651,2815,520,3470,128,4117,2305,513,647,687,2308,759,3477,4332,3261,3498,2390,1244,2610,23,3077,1296,2850,1906,3751,2561,824,2986,3357,1562,3240,4263,544,4770,1526,47,3836,2161,687,2944,1459,1224,4230,4119,3999,734,4637,91,442,755,1609,3396,4152,245,1184,1147,4341,3357,2146,145,2254,1693,4611,3207,2988,3475,2332,713,1633,2850,918,1860,2516,3283,3909,4681,1900,3253,364,3967,640,3700,2185,2547,3556,4876,1545,710,1217,706,4260,538,2219,790,2201
269,4385,2611,4107,3964,3257,2626,2624,533,2178,1958,2392,537,871,4143,3728,649,1041,2850,2429,1373,2494,569,3237,3869,1119,539,1211,3615,755,3388,2399,3712,1965,2592,4278,2720,2102,3513,1581,3419,2306,1591,3539,3567,4775,743,285,4534,4361,3435,4714,2765,2017,2249,372,874,846,3060,2643,3118,4801,4666,4879,4717,1206,3175,3136,1968,4076,1036,2206,2225,3590,2084,4328,4738,4356,3629,1495,1087,509,314,4608,3406,28,132,1701,1835,1683,1286,684,1246,3941,193,319,2652,1470,659,4706,1021
270,371,4106,323,773,2542,4078,363,3819,4744,4793,4284,4205,822,1026,1912,3135,2147,3667,373,347,1170,1253,2548,8,84,4747,3203,4786,47,1289,453,2861,775,1908,1190,2156,4767,3926,4404,1047,1838,3479,209,3222,1936,1193,2822,380,3738,767,3642,4068,3719,4875,2842,906,4878,3445,4052,3486,1440,2038,1028,2025,1171,347,2888,617,3795,3826,731,4412,57,3422,4747,429,284,4746,2886,2044,4242,3448,2101,4209,4153,566,3454,4250,3548,2061,953,460,1193,1811,3871,3407,1299,4102,3377,1995
271,3316,4170,3003,3755,4097,3084,330,1390,530,1370,4554,374,245,1685,1783,2175,1192,1393,4096,1261,2443,4104,2589,3757,4339,3298,804,3907,2916,544,4078,370,1212,3407,4077,3145,2735,2084,4766,3483,435,3133,2832,4666,2435,1880,4116,4153,1538,801,3902,645,1241,3626,4264,3545,4318,1124,4801,1370,1662,2834,1321,649,527,387,1317,3562,2630,3841,3466,3889,4042,2719,3009,1480,2642,2527,1296,430,3123,1287,4223,3706,2421,2792,3787,3841,1643,4062,4357,553,50,1985,2748,3022,42,1278,2231,4097
272,2458,4707,3204,3402,2088,4764,1471,2226,1483,1380,2417,949,1877,4086,3669,2306,1553,649,3577,4614,3441,715,829,2415,459,787,264,4551,4147,2677,608,1279,1079,2574,3773,1205,4125,954,2240,595,2718,304,3733,2805,1639,4703,2921,1470,528,3776,935,2600,1995,3725,1584,1497,2405,2604,3945,1871,1021,1086,1833,4218,4801,8,802,2192,1813,4743,1805,475,4453,401,4272,1986,338,291,4443,959,1025,1955,114,753,2536,4265,3479,3498,3341,3140,3758,2663,1331,546,3818,413,2513,2991,1833,1297
273,3514,1650,4758,4064,2532,1371,4646,2871,3617,895,170,526,2146,1792,2569,732,3376,785,4560,3515,1776,1276,324,2688,1171,3790,3812,2124,3801,93,3479,4442,637,400,3808,2732,4265,1410,1302,2206,4819,919,1724,3188,2566,384,344,2530,3707,2078,913,2985,2672,708,1983,1698,2697,732,2710,2513,1454,272,4719,1712,798,256,2794,196,1911,1727,158,1537,3765,1720,1788,3570,949,4165,384,461,1340,1496,2922,1049,784,3467,2983,2911,2972,4744,2106,569,2211,177,482,3024,4702,4538,3014,4358
274,329,1697,146,306,389,259,666,903,1639,3863,1346,119,3315,3501,1810,432,3246,2340,4718,2459,2471,2799,253,1946,2779,2444,712,4023,1372,4370,876,3744,3893,222,1567,3275,28,4392,2518,4055,900,708,3970,308,1877,698,1961,4269,2768,3137,4743,4471,1590,4617,1332,2691,3687,3624,3376,4695,1628,1384,4696,3380,4060,2996,688,1281,4221,2728,766,1240,993,2651,2173,2879,3388,2331,1020,1529,1243,4163,675,4678,2442,3562,1848,426,2574,3015,1718,1917,2267,3733,1623,3045,1086,1052,4405,2772
275,3036,1833,386,2321,3100,2593,2564,3710,3125,4520,3499,3845,775,3132,2309,1520,1475,1085,2703,1952,3599,2993,4494,485,4443,1527,1167,1356,2241,288,3000,1469,1385,3862,2501,2062,648,1924,493,4440,781,614,685,938,1435,1331,1445,3962,134,2126,1717,1499,3878,563,1739,3880,4853,1819,1987,1536,3892,3371,2017,4359,21,1711,3511,4730,2160,3755,2183,2377,3426,4213,309,2534,1586,4721,1379,2212,202,3367,13,3027,3254,3090,4393,3803,923,2519,2315,1681,225,1923,3572,4231,1887,4464,1418,4338
276,2609,2178,2720,1189,258,2995,2673,617,53,280,869,4536,3011,1668,2677,614,2913,3891,3395,219,2846,2073,3211,307,287,2799,3936,4631,207,590,605,4675,4665,4567,2848,4736,1603,2162,3466,193,3206,653,1212,1687,2624,2844,4442,2872,4348,298,1224,234,4357,3406,4256,2440,1503,4197,3963,2849,4602,1118,2134,4440,639,436,3048,1471,2245,3529,2186,289,734,3732,515,4687,1020,1810,1709,1632,4535,4679,466,2531,4475,2506,516,2460,439,2909,2396,3360,4394,1937,3094,863,1516,1375,1952,2778
277,269,598,2166,2095,1902,928,908,3832,589,4043,4421,1261,724,1899,3704,3349,3886,151,1963,825,2142,3065,3798,716,1157,4748,2708,3299,3167,2377,4134,2196,3672,3839,2538,3593,1453,3523,3823,226,102,707,1712,2393,4679,3268,325,4784,4626,4481,3223,3167,4803,3639,2523,3600,3443,201,2797,1813,2338,3731,4326,4897,3774,1298,1319,4112,1457,440,2507,4686,4795,2375,4421,2013,4177,4154,3528,2234,258,4083,4633,1721,4772,2347,2060,364,3439,3107,4174,2643,2093,1053,543,3258,2242,4633,4105,3602
278,1935,3489,1116,1986,2525,1199,1531,3875,3532,1698,1789,4244,4214,3254,4577,3261,89,800,2395,3555,3609,3236,523,4435,3144,1152,4099,319,246,4572,3275,144,2497,3653,1616,554,2851,944,822,1895,3779,3443,4229,1369,1102,2400,4388,3111,131,4759,4209,409,779,1912,2453,2688,3130,441,3029,2970,1259,4811,4857,4870,1077,4857,4394,2350,2529,4325,2535,2644,4842,2171,86,22,3843,4445,2834,3781,2681,2973,315,4647,2291,4871,1721,4712,3039,4428,4330,3150,4835,527,2308,1165,1720,916,4753,3708
279,2668,2749,3043,1733,4416,1043,4123,4076,1262,1965,1418,345,525,3564,4296,1417,2534,3513,3192,909,1540,493,896,4730,345,2591,1424,3212,2679,240,3541,4416,3580,1241,3,4593,3870,524,3900,2921,3058,4538,3934,540,3088,1972,4842,462,3463,2019,3933,2267,3330,4259,1022,477,4170,2959,4025,875,4649,608,3932,2160,3347,960,2234,3595,322,639,3173,4062,1469,425,3234,1495,2853,4207,3857,23,134,981,1947,3101,2054,4047,995,901,2556,2500,342,1292,895,4416,2396,878,3313,690,2219,4231
280,1640,2399,2171,4538,3925,1173,3072,4129,4225,3856,2686,4066,2339,4180,1238,2251,722,664,2681,1951,2804,3124,1195,3334,3600,3115,1029,87,3415,1363,4368,2029,415,2544,2561,3401,1126,540,977,684,3437,2046,2569,3011,2042,3278,144,4199,364,1441,2589,1627,3772,3460,3632,4062,2818,1450,4192,850,3983,1825,1175,2301,2656,510,2430,1922,1059,4878,3561,3054,190,1549,2267,2136,4336,2745,4144,2873,1480,2450,49,3911,609,1417,3968,2445,4728,90,3839,1617,1419,1399,1098,4788,396,3741,2520,1396
281,2491,3417,4489,122,1364,4624,3408,4461,4204,1754,4557,1263,4115,3213,2179,3586,2907,4629,2938,3022,904,3800,2700,2389,2200,3447,138,1038,1625,2980,2379,4337,3044,3510,2503,841,1917,153,4056,1641,561,87,1058,3662,4193,643,431,1401,4685,1745,4280,3052,1092,1955,2494,411,3557,2530,3888,2472,2369,3329,4198,1859,1298,3137,3105,791,358,685,3489,708,2541,3420,37,4049,999,2907,4894,3809,776,4739,2817,4396,4202,1228,2217,4756,3829,2665,2526,4560,2837,1296,930,2756,2356,2521,2426,2814
282,3490,4056,78,4190,1705,2148,3367,259,2800,2907,4604,4580,3731,2001,834,1466,4100,2263,3910,4309,2423,1893,852,1463,1232,3308,1370,1841,4171,551,1551,1220,4668,4885,2833,2777,819,940,3738,2322,3606,1386,3367,2860,3448,3339,4292,612,121,4183,1618,3737,3485,188,1907,1034,3209,4505,2484,75,2812,1681,2083,3289,3258,3310,3212,4336,1622,435,1991,3667,2767,3653,1737,402,897,4274,4657,3087,440,2822,439,1595,497,2273,1811,2137,3583,3895,662,2422,3380,560,273,618,782,2867,481,3230
283,1564,1399,2968,2829,2797,482,492,107,4800,3591,3419,4645,3371,1935,1029,3765,2785,1426,3881,3006,2618,4792,4168,492,3555,1226,1263,427,2076,4255,499,952,2487,4546,2257,4510,2826,3941,3481,3383,3949,4820,3293,1115,2589,1061,4601,3953,3911,3742,2381,2901,1347,4770,669,4204,4541,3629,4058,802,3693,104,4619,1200,4841,199,3857,1005,4468,2376,4011,889,2648,1900,3805,3527,2143,1131,1229,727,658,332,479,816,127,2741,2593,1893,2978,2141,2111,2945,1440,4161,2065,721,438,766,599,4881
284,219,2166,1429,4735,3343,4371,1902,1396,2274,2546,3155,754,3893,3450,3341,2071,1752,852,3636,4457,35,4317,4662,4697,3495,4504,1531,4235,3107,4761,2572,1020,1405,1506,2141,3411,2677,3110,3623,2176,1845,3680,4847,3386,686,2925,1894,2326,1364,4738,3805,394,3350,4618,4619,4594,280,766,3672,532,2665,626,4882,657,4602,3907,2124,4255,3272,4820,4526,681,391,2184,1351,247,4300,1679,3393,1947,2724,1631,3836,3106,2150,2557,1866,619,252,4244,1631,4456,4834,2137,1468,687,3975,3399,4098,3600
285,1295,3371,914,4390,3454,3438,3974,4569,911,4398,2895,4073,4190,4234,744,2817,187,1509,3016,2009,3990,3080,468,4611,4509,3711,3998,1811,18,4775,3130,2921,1130,166,3868,1246,3413,698,4820,1078,4099,4233,998,732,1960,3228,1862,399,159,1539,4085,952,3361,858,3594,1639,2539,2560,2277,359,3654,3680,2254,3891,4010,2744,4226,627,4010,3937,1068,479,1400,956,290,2022,3339,2203,2895,3313,2277,1622,2483,4512,2512,2241,2145,159,4513,2068,3449,3978,4162,3519,2830,1562,3071,1862,415,792
286,1728,2105,4328,282,2602,4513,4357,1211,693,4516,2975,4518,1140,1328,859,2959,514,1033,4523,928,2607,3537,3114,1958,4457,2208,1084,1223,2475,4522,2339,1841,388,4640,2665,1355,262,1655,1603,559,3004,3152,440,1348,2960,2660,3539,1934,275,2143,1789,2949,2685,692,845,3516,1275,4553,4027,2117,1800,834,634,3053,4255,2193,3308,3062,1697,3759,1388,4738,3523,1015,2077,1728,260,3388,3649,3815,2174,4730,2899,4170,2091,2494,1377,2595,257,970,3159,652,1808,2373,3608,2868,219,4186,3464,570
287,4331,4464,4854,3290,1563,1586,1385,1034,4554,4602,1149,881,4344,767,2595,1689,2585,195,1412,3447,1659,2971,3735,3001,157,1393,2879,737,1510,1744,4558,4838,2163,646,4676,3693,4578,1269,4853,1968,3151,2549,852,4820,973,1188,2191,1617,704,2784,4742,4664,1344,1830,1875,3496,460,3592,4147,1573,4497,3494,1496,1818,3602,3196,4358,4052,2486,163,4677,827,2472,3764,409,3518,4442,1028,1967,4161,2352,1333,1271,3550,2487,1469,654,2219,2721,5,3599,3889,2720,2747,4494,1089,1744,2383,1143,2156
288,3320,4403,4713,461,751,3298,3372,4130,1972,3852,1374,3938,3924,2228,603,221,4134,1527,2752,2068,1438,3858,1574,3680,1160,3340,3893,4166,4737,2914,1952,1338,3658,4639,3237,2400,1493,4180,3087,816,1603,3807,604,1337,1984,3433,4494,1289,2915,105,2162,421,1741,198,500,1444,2012,568,2946,1006,1585,1703,2368,1887,1638,4547,114,687,3127,4079,4394,1021,2623,3061,2245,1364,2288,2940,270,849,4337,859,207,384,3404,1749,1050,4817,1482,2627,3306,508,473,4641,3111,3194,2328,4651,3569,4291
289,1181,4660,2268,2621,644,1585,3351,3385,3322,4122,2251,4638,1200,3051,1283,844,1829,64,664,2368,215,3378,742,4402,2702,159,3399,3578,4051,4184,4850,4010,4430,963,4448,883,2310,1030,807,2649,2227,485,4574,2203,3148,3299,3968,1856,3061,3970,2581,3417,3207,2926,826,3719,2663,1515,4405,376,705,2280,1378,3273,3580,3814,137,56,2169,2920,715,653,574,2518,1270,3618,4127,2134,752,803,559,4432,1025,3495,1122,927,4223,1132,760,3508,2457,1176,4670,2411,3097,1921,2378,2401,41,3609
290,2368,524,3878,4771,901,4822,1820,484,559,690,2005,2823,2547,2695,2430,111,1417,2305,4798,2490,3034,123,3718,943,278,27,4656,2114,3371,493,1968,4118,2703,3402,3804,1261,2831,3417,4087,382,1973,787,3217,4572,2067,3791,3081,447,4106,706,4033,1778,220,4475,1513,804,1747,4026,2623,3603,1778,448,603,307,4040,1080,2135,4848,805,4176,2564,3131,336,1925,1460,987,1942,2780,139,3984,2755,4772,848,3154,1873,3523,4504,2579,196,2191,3046,3221,3890,3160,421,3960,647,4463,3757,2599
291,3378,3785,934,1600,2779,2633,888,4122,3494,393,4878,2927,623,3035,3640,3067,179,4016,4681,3042,3852,1755,3167,1826,295,2265,2317,4721,1249,898,2375,1917,1720,926,4047,2003,3328,3461,4623,1407,4317,2351,4179,4340,3298,1997,4759,1430,816,4114,2639,768,1385,1019,1187,2517,971,1236,2989,4366,92,605,4864,3719,1667,365,3641,4263,4254,1772,4417,1219,3351,221,2571,2942,2862,3780,715,4486,2305,317,1942,4120,565,3950,3333,4617,2735,158,1972,2985,900,2986,2900,1104,3985,410,1410,1222
292,4098,1642,4234,841,2932,2235,3971,487,2581,3531,1447,49,2412,813,2219,3062,1454,3598,562,2904,4721,2980,414,369,4682,1823,3335,3449,2089,3428,2212,2144,4225,935,2617,3905,3781,3679,2056,2715,4112,2906,4330,479,1772,2650,1634,3240,4444,2698,199,2780,2528,1946,1541,4823,467,3440,1124,1028,622,1897,87,2992,1097,2933,4213,779,3794,3156,824,2930,4810,1134,2236,4373,851,3524,110,1052,794,3912,3850,75,2158,3526,4799,1517,822,3086,1879,1109,4285,2348,526,305,4897,3124,85,380
293,4448,2333,1360,4834,9,4714,1645,1670,4187,4746,2603,3383,1641,3586,214,2260,3581,1113,2604,3863,1579,118,1758,3038,2253,1169,2528,1446,2838,1158,1124,3213,3625,2589,4570,3002,4189,2151,2580,2499,1317,4862,4217,3689,3230,2195,3331,670,2503,708,2281,2603,1250,2360,3055,1154,3667,777,1487,1652,1119,4020,1895,2739,4763,2653,765,3252,810,4137,2196,4872,1041,279,4744,1356,1220,1992,1660,2069,4300,308,1771,549,2541,1810,1198,4567,3684,2981,1289,1778,4014,1596,538,1614,2427,1587,3033,3622
294,777,4642,863,1253,752,1706,4103,1977,1508,1392,3312,4564,54,504,2024,2876,2434,4850,2100,2403,3732,2131,3827,4842,3933,2893,2821,1588,4009,1251,3431,1330,1697,3121,1072,4399,659,2193,4596,2459,3488,2878,4012,2985,861,1330,3262,722,3264,2781,2175,1490,3466,4293,1257,3749,2788,1385,15,2441,3294,1939,1333,1772,2651,597,1481,2436,3748,723,3397,3496,3465,222,2370,2125,639,2958,1389,117,611,2109,281,234,990,4313,483,4619,963,2499,2652,1093,2762,4023,1552,652,127,4390,1449,4084
295,1849,62,4314,999,2384,1976,1115,564,3476,2402,3792,1914,2839,4425,2065,2582,2244,3555,4865,1366,3508,1930,1651,3991,453,4405,4039,3261,3596,1188,2471,4346,2002,2305,4369,2543,2641,1883,3853,578,3167,3454,2465,1431,1178,2337,4479,1398,319,1967,1642,1890,1251,2817,2307,4819,3967,807,3721,1325,1137,3589,477,907,3610,466,1002,4063,283,2706,2606,645,901,3737,2948,4581,3420,33,3219,3138,4206,421,2225,1705,287,3546,4739,3671,842,4471,3013,2462,1470,3407,655,1263,3139,987,1673,508
296,2524,64,1834,380,4261,1683,1087,2799,1096,1019,4244,1467,4543,1652,924,273,3908,4408,1163,1120,1887,1941,2088,3186,2113,4297,2788,1292,4337,717,4752,1857,2523,4716,1322,2486,3999,3697,3206,2092,3365,2366,1877,18,4068,1424,2125,4377,2058,2311,2777,2735,2395,3590,3954,76,576,104,4111,2842,3377,1389,1330,3140,2687,2184,2626,2604,4527,4854,2570,2219,4490,3915,3166,1002,4564,117,2625,1386,4523,1425,3832,1413,22,457,1593,774,2417,4395,1041,2070,4677,4402,1669,501,3057,3801,2232,3267
297,381,1031,3769,1734,650,1246,198,503,3720,2828,3775,557,2962,2835,803,1808,1797,27,4688,1937,4669,1624,1180,2388,1797,3197,1749,1722,3201,2644,4111,1805,4592,3926,243,703,892,1037,3624,4581,4525,1468,4295,3437,847,2621,4592,3569,1566,2033,2484,2637,3040,4393,2107,4637,3285,108,2226,2906,2146,224,3380,1697,4274,451,506,4481,2425,4197,481,4681,2765,1495,3844,4270,3142,665,1325,2886,2821,4247,4637,4746,1551,1743,4674,2529,536,188,3558,2485,2813,4235,2893,2445,4777,2205,1978,2267
298,1172,2133,1999,3990,3875,4768,3204,393,850,2900,818,120,2305,3574,4357,1770,2327,3568,1639,3752,84,3872,856,2709,3677,3745,3189,3716,3729,2491,3536,2886,143,2134,4397,813,1915,74,3043,298,4641,1631,2955,934,454,1686,3564,1234,3075,1118,3868,1605,2862,844,168,2102,2681,4239,4506,2464,2509,1783,1406,2756,298,2170,2522,2848,3480,2977,2854,4277,2355,1726,4769,2253,1742,4374,3540,922,3572,4464,1891,4005,423,1852,988,3756,1326,4331,2573,1624,4532,2335,3889,2293,4661,1348,2156,4864
299,2745,1792,2372,2204,761,1843,1932,1520,3440,2992,4586,4604,2983,3397,558,2986,2519,107,1617,1960,3108,3377,727,2030,1147,3007,2207,3375,262,3758,558,1718,1039,4778,4623,322,2916,3478,2730,2124,941,809,4622,4247,4588,2245,2295,4313,587,3980,383,2509,1605,3222,70,2044,400,2034,3547,4411,4697,283,1056,3455,4177,4671,1566,586,4395,4880,558,2856,3047,914,829,4615,394,1139,4660,3567,3730,4557,2691,299,1710,3973,1873,618,2911,638,340,3491,2521,1269,4049,3308,973,3616,2144,4632
