,1,2
1684,17411,14025
1685,982,16569
1686,14688,14134
1687,3732,7630
1688,1832,7911
1689,4278,13153
1690,4485,13369
1691,6220,17931
1692,12946,10917
1693,10088,8765
1694,6019,13892
1695,2739,650
1696,17620,10984
1697,13437,6021
1698,8100,14022
1699,12735,2128
1700,7227,101
1701,14134,2589
1702,9001,5354
1703,59,7854
1704,18448,17472
1705,12688,6606
1706,11983,10235
1707,13778,19794
1708,9153,4935
1709,1979,10103
1710,6835,6187
1711,18685,19678
1712,6916,1307
1713,13094,17935
1714,8192,10014
1715,2272,16096
1716,19377,12171
1717,8271,5202
1718,16665,17333
1719,15258,1717
1720,1092,48
1721,2633,4625
1722,12397,3836
1723,16831,11144
1724,2654,18981
1725,16702,19090
1726,12741,935
1727,6770,16271
1728,1879,16031
1729,19902,11379
1730,11622,15526
1731,9076,7770
1732,9927,11807
1733,15966,8332
1734,4359,14574
1735,9388,11534
1736,6675,19849
1737,18869,1315
1738,12076,5375
1739,341,4746
1740,11908,18360
1741,2896,16504
1742,10843,3271
1743,3264,19658
1744,3820,16405
1745,16641,8335
1746,8996,19007
1747,14419,19500
1748,7558,16707
1749,12117,7277
1750,9418,6183
1751,13678,510
1752,19590,15719
1753,141,9950
1754,4875,4447
1755,14084,9617
1756,19937,8243
1757,17826,14673
1758,16670,9820
1759,7204,16009
1760,17406,9005
1761,3641,17072
1762,9407,15129
1763,7675,7545
1764,12309,6139
1765,18886,331
1766,7959,9315
1767,14315,16319
1768,1188,17172
1769,10310,15586
1770,13006,3829
1771,4168,14528
1772,13268,521
1773,6822,8460
1774,180,14008
1775,7844,1478
1776,11940,8837
1777,12328,11586
1778,12156,6418
1779,10197,3402
1780,1402,1530
1781,18057,4645
1782,16764,11068
1783,18061,3955
1784,15661,2637
1785,9932,13800
1786,17334,6985
1787,15392,7706
1788,151,10752
1789,11682,8985
1790,9893,2688
1791,6425,7445
1792,14999,1734
1793,879,7240
1794,19370,14176
1795,14255,15970
1796,14397,14599
1797,10409,9994
1798,8705,16792
1799,19163,14670
1800,12764,17446
1801,16549,14431
1802,1443,14234
1803,15996,2016
1804,78,12012
1805,5427,10919
1806,3763,16409
1807,6897,18441
1808,11593,16755
1809,13171,11839
1810,9209,3442
1811,5057,7342
1812,4724,19855
1813,11812,4339
1814,3613,11208
1815,11016,19078
1816,1526,16048
1817,2811,14698
1818,5883,11317
1819,891,1151
1820,16595,13634
1821,11891,3222
1822,1701,11443
1823,7903,6765
1824,6131,11169
1825,3614,14719
1826,8487,3472
1827,2796,17400
1828,18485,8946
1829,10517,8175
1830,19416,12497
1831,15633,11749
1832,15490,17149
1833,15937,18723
1834,7681,1556
1835,12667,19936
1836,3808,7431
1837,10262,14948
1838,10332,3784
1839,13734,1302
1840,12612,13442
1841,13687,10262
1842,11746,2244
1843,4589,3351
1844,19079,14994
1845,6777,7815
1846,9376,11373
1847,7084,3320
1848,275,6667
1849,18428,13207
1850,18334,3757
1851,1406,259
1852,17737,17571
1853,6927,16735
1854,13814,2401
1855,1052,18639
1856,18828,11594
1857,10957,12874
1858,352,2829
1859,18017,1235
1860,2650,16060
1861,5784,8807
1862,17545,17791
1863,10494,4902
1864,10928,5812
1865,3366,8599
1866,2157,12792
1867,16315,14483
1868,7970,13358
1869,19922,2865
1870,10913,7192
1871,9863,2558
1872,888,15291
1873,7032,11829
1874,4000,2600
1875,13402,5199
1876,8926,6363
1877,17300,17301
1878,18597,3071
1879,3774,4717
1880,16743,1399
1881,19693,12455
1882,19529,18304
1883,14085,12408
1884,4091,3756
1885,9398,2742
1886,12517,1216
1887,19356,671
1888,4398,120
1889,9116,8464
1890,3150,6267
1891,9804,19636
1892,887,14547
1893,8876,16381
1894,4675,19150
1895,17943,11463
1896,2292,5203
1897,767,7324
1898,1104,5495
1899,4102,4262
1900,13550,6946
1901,17281,16630
1902,8851,1481
1903,15205,13345
1904,15395,8502
1905,10549,129
1906,5148,9551
1907,1893,12659
1908,16431,16364
1909,6092,182
1910,1507,5505
1911,4720,16710
1912,6393,12108
1913,2033,9437
1914,1022,4636
1915,1230,7698
1916,10194,15369
1917,4497,2820
1918,3343,12006
1919,18048,12889
1920,8436,11248
1921,13854,12310
1922,10620,7599
1923,8355,14005
1924,8430,1657
1925,13838,8897
1926,7885,18937
1927,1101,14778
1928,8877,15432
1929,9493,11951
1930,19448,11834
1931,18598,15293
1932,13479,14951
1933,18278,15080
1934,7826,2147
1935,18147,3699
1936,19713,14641
1937,1753,17010
1938,11351,8472
1939,18804,9061
1940,2485,19713
1941,19596,9460
1942,18592,705
1943,15894,19927
1944,2816,18035
1945,3212,3040
1946,8782,5209
1947,14765,12423
1948,7385,10386
1949,11232,19682
1950,11063,8457
1951,8637,14889
1952,57,7809
1953,10318,16180
1954,17824,19407
1955,15986,3170
1956,1560,15458
1957,19982,8743
1958,19065,4428
1959,16124,861
1960,13003,11996
1961,8147,11963
1962,19127,16969
1963,11772,5386
1964,14050,14368
1965,1959,18879
1966,18613,4248
1967,3252,10454
1968,7460,3957
1969,18729,9413
1970,12120,3642
1971,18260,16450
1972,17962,12475
1973,18315,15199
1974,3340,15133
1975,1780,8646
1976,17939,5815
1977,14675,6856
1978,1356,2942
1979,4299,15818
1980,2430,3073
1981,11479,2844
1982,7998,4384
1983,8212,4833
1984,3616,4244
1985,8650,19211
1986,11552,7406
1987,14562,18297
1988,12299,18747
1989,3162,2283
1990,14705,16057
1991,19722,12236
1992,10137,16486
1993,9970,17589
1994,17530,4209
1995,13087,15207
1996,18789,13368
1997,14773,17019
1998,16496,1708
1999,11434,10737
2000,7978,2043
2001,10737,1326
2002,4157,8299
2003,8013,5263
2004,9732,7327
2005,15269,51
2006,5751,15036
2007,333,17305
2008,18358,18943
2009,7177,10698
2010,18719,17460
2011,5082,16361
2012,5787,286
2013,1084,17820
2014,19509,10292
2015,14391,11936
2016,1411,11827
2017,3375,14076
2018,10302,6836
2019,8322,10657
2020,14794,13146
2021,18850,14666
2022,19459,11978
2023,17088,5715
2024,2967,11691
2025,10816,18922
2026,5006,11846
2027,6797,19327
2028,15664,152
2029,4370,11670
2030,5867,2270
2031,7473,16016
2032,17727,1246
2033,8598,7135
2034,3093,6796
2035,12872,494
2036,4622,8310
2037,19780,10966
2038,18421,11924
2039,4493,4212
2040,676,985
2041,7760,8822
2042,14586,6114
2043,19159,11527
2044,8186,3193
2045,4758,15074
2046,6522,9034
2047,10729,10151
2048,12807,8007
2049,592,12683
2050,17870,14893
2051,16364,8037
2052,6722,13935
2053,6270,1256
2054,19673,10280
2055,4509,13567
2056,19594,14139
2057,4714,5135
2058,10183,19546
2059,118,18267
2060,9612,1807
2061,16034,8608
2062,15969,11580
2063,16987,2871
2064,6468,11944
2065,5188,18394
2066,9544,3058
2067,16303,10436
2068,9602,12935
2069,2959,18366
2070,5428,2510
2071,15601,11900
2072,8326,19162
2073,11169,8570
2074,13239,7813
2075,4895,4991
2076,615,8503
2077,14932,14629
2078,1688,19087
2079,1289,1079
2080,7752,2430
2081,6871,9755
2082,17709,10387
2083,14033,16761
2084,16129,16383
2085,8830,12206
2086,2624,6497
2087,14827,1564
2088,7351,6052
2089,12774,4956
2090,10643,10985
2091,12496,4329
2092,6997,13829
2093,7627,659
2094,5889,7972
2095,9117,18407
2096,7390,12338
2097,19615,1765
2098,1437,3187
2099,12065,4203
2100,4981,10695
2101,9152,19821
2102,5446,6612
2103,9637,11172
2104,17945,4562
2105,18664,1842
2106,14680,16505
2107,15956,8174
2108,1054,12593
2109,13370,9049
2110,10239,19906
2111,8058,132
2112,6197,2776
2113,6445,4296
2114,2536,8437
2115,3627,1661
2116,12399,8232
2117,6209,2535
2118,10572,15737
2119,16792,6616
2120,9446,8816
2121,10125,4588
2122,4376,959
2123,842,15577
2124,9189,4126
2125,9594,2204
2126,13733,2953
2127,6248,12053
2128,10410,8713
2129,17619,18941
2130,5791,2910
2131,13446,14220
2132,4145,14138
2133,17964,4745
2134,16302,6129
2135,10613,12185
2136,14036,11763
2137,13644,9004
2138,6931,15786
2139,3417,6773
2140,794,19351
2141,8896,1669
2142,15588,11405
2143,8036,11319
2144,5280,19852
2145,3541,8968
2146,10879,12484
2147,13910,4310
2148,16131,9215
2149,1888,2180
2150,17864,4205
2151,11112,4482
2152,13895,10793
2153,13266,4424
2154,13562,6074
2155,656,15574
2156,8420,15534
2157,10097,17841
2158,14618,5610
2159,4907,14556
2160,3990,9935
2161,1799,8438
2162,6037,1208
2163,2260,6049
2164,6014,18330
2165,12886,18536
2166,14199,15772
2167,4038,17818
2168,5367,10321
2169,17241,7699
2170,705,3819
2171,7202,16297
2172,16843,13413
2173,12070,9750
2174,2612,15887
2175,17691,13158
2176,2083,13154
2177,5301,18487
2178,10240,6691
2179,13792,10893
2180,5820,18918
2181,11225,11681
2182,18281,11764
2183,19519,17455
2184,8466,8562
2185,4867,15021
2186,17787,18182
2187,1335,14426
2188,5359,9232
2189,11885,7256
2190,10752,281
2191,5060,4596
2192,14592,10574
2193,7949,1309
2194,8986,8499
2195,18929,18968
2196,2798,11739
2197,3036,4740
2198,6653,5235
2199,12664,9311
2200,17408,4280
2201,14121,4284
2202,13879,7845
2203,4682,5581
2204,2073,1780
2205,4450,13607
2206,11989,2027
2207,19512,13539
2208,7564,11961
2209,5671,7251
2210,9071,4714
2211,6470,19410
2212,15599,4349
2213,16152,17450
2214,14386,4345
2215,10026,15600
2216,13551,18214
2217,9985,10701
2218,17380,15012
2219,18792,8395
2220,18852,8948
2221,12503,8132
2222,5460,19783
2223,15194,18959
2224,18311,12664
2225,17273,1457
2226,10233,10114
2227,4206,10024
2228,1719,8660
2229,19043,14853
2230,653,19937
2231,13468,10864
2232,15338,6284
2233,17750,17463
2234,3445,707
2235,17471,5321
2236,13761,19844
2237,10425,7851
2238,18467,10134
2239,5011,9824
2240,8862,14026
2241,17234,5015
2242,5873,17620
2243,9600,5868
2244,6935,15001
2245,15932,14158
2246,15830,6087
2247,14312,17025
2248,17566,12703
2249,8282,6535
2250,14731,15511
2251,13888,16003
2252,15453,7988
2253,18935,16487
2254,15738,17608
2255,19230,961
2256,343,5908
2257,585,17031
2258,4172,15498
2259,13540,16531
2260,17533,14388
2261,8278,4396
2262,7387,782
2263,16191,9509
2264,18943,9084
2265,6007,2338
2266,13633,3398
2267,8203,9242
2268,19904,17385
2269,16194,4975
2270,19463,12456
2271,10867,15142
2272,12192,11972
2273,5961,18994
2274,14465,12465
2275,18649,11659
2276,10841,17919
2277,2812,9095
2278,16898,2375
2279,16197,18637
2280,839,14181
2281,1274,2727
2282,11919,317
2283,19055,12085
2284,4322,804
2285,11442,9670
2286,1546,10138
2287,9295,12850
2288,8419,570
2289,14146,40
2290,11009,12720
2291,7559,5775
2292,18500,19567
2293,8580,19448
2294,3587,14903
2295,12194,10957
2296,11116,8548
2297,13461,10896
2298,13661,14412
2299,12263,1984
2300,14946,13336
2301,3448,6760
2302,15994,8735
2303,1162,18822
2304,1740,3207
2305,11066,13455
2306,18799,4823
2307,9789,6317
2308,8023,19392
2309,3238,5040
2310,12476,12923
2311,3255,15463
2312,13391,4806
2313,14196,13608
2314,3728,19142
2315,398,13309
2316,9215,5381
2317,7603,8488
2318,1875,18516
2319,16994,12938
2320,9813,10041
2321,3908,4009
2322,115,1057
2323,17172,1572
2324,13429,17941
2325,14370,337
2326,18112,153
2327,14424,2358
2328,2268,7674
2329,4174,13578
2330,18194,11746
2331,7451,9120
2332,9342,9301
2333,11740,12223
2334,18367,12043
2335,8554,3255
2336,12396,6383
2337,18615,18025
2338,10067,19901
2339,6719,6122
2340,8079,349
2341,1383,16321
2342,5975,2659
2343,9453,16952
2344,11012,17465
2345,15991,18566
2346,11804,4071
2347,9245,4328
2348,19978,3075
2349,10192,8683
2350,12557,7622
2351,14180,14182
2352,12510,18455
2353,7243,13742
2354,852,6712
2355,11245,4131
2356,3392,14966
2357,16130,15122
2358,10733,14285
2359,7245,3962
2360,2519,11833
2361,16217,3655
2362,18150,10927
2363,14305,12651
2364,96,9919
2365,16099,1822
2366,3592,11738
2367,13333,17660
2368,11372,16641
2369,4537,7126
2370,7154,2873
2371,14120,18890
2372,19604,10571
2373,17194,12718
2374,7082,750
2375,10739,148
2376,15067,2912
2377,3878,8905
2378,10382,1745
2379,279,13074
2380,16921,18829
2381,757,17897
2382,9877,15580
2383,3199,12936
2384,4265,15032
2385,18021,11995
2386,17669,18672
2387,8737,11758
2388,7479,7013
2389,10801,18594
2390,11739,15906
2391,15206,12565
2392,12526,8925
2393,12180,2387
2394,7000,13112
2395,1926,9472
2396,17271,10355
2397,1537,19561
2398,6668,19030
2399,10371,10404
2400,16163,5250
2401,15657,14937
2402,12275,8674
2403,13915,18469
2404,17296,11928
2405,6157,16590
2406,12541,15834
2407,11480,10443
2408,5724,4814
2409,13610,14068
2410,9966,8266
2411,13584,5670
2412,18786,18039
2413,5627,13899
2414,6597,119
2415,7114,16502
2416,7639,10627
2417,2534,7618
2418,3691,7974
2419,2027,4549
2420,16277,4970
2421,8660,1752
2422,4942,370
2423,2818,222
2424,9606,5380
2425,2205,8417
2426,4700,18631
2427,17089,14873
2428,3829,308
2429,15992,14549
2430,13351,15452
2431,17371,11420
2432,9908,12884
2433,453,8207
2434,7083,18734
2435,1968,1873
2436,2735,13913
2437,17111,17200
2438,14832,18769
2439,7031,11160
2440,14451,17613
2441,17449,17616
2442,233,17716
2443,19989,6861
2444,4246,19734
2445,16018,6581
2446,18461,3967
2447,5949,19005
2448,2325,2986
2449,14166,15435
2450,5061,4233
2451,3024,16376
2452,2559,6156
2453,285,14280
2454,3850,12377
2455,14308,16122
2456,16710,4381
2457,3494,19818
2458,18964,1538
2459,11264,4809
2460,3104,13945
2461,14116,19170
2462,8153,14116
2463,11261,13580
2464,13755,3700
2465,14191,7722
2466,2384,4099
2467,19481,584
2468,11075,18427
2469,7841,8042
2470,19956,16216
2471,4178,8853
2472,19053,14933
2473,5062,10506
2474,19358,13626
2475,14088,4825
2476,17508,11060
2477,15152,1673
2478,7105,19903
2479,8751,11267
2480,4288,12564
2481,12820,15568
2482,14696,19642
2483,9981,6719
2484,3644,19188
2485,15985,14278
2486,10818,1354
2487,12888,14576
2488,5942,19751
2489,18774,8554
2490,13578,4911
2491,10885,5866
2492,1801,3200
2493,12240,4496
2494,4543,4949
2495,19874,7791
2496,16807,4295
2497,8338,3235
2498,9720,4632
2499,11815,16892
2500,16608,9885
2501,8677,8342
2502,15282,15370
2503,1158,16110
2504,8648,1225
2505,8201,8637
2506,16250,7923
2507,2235,7250
2508,13829,1185
2509,11392,6296
2510,9415,1864
2511,13641,13156
2512,13856,19366
2513,5266,18982
2514,7758,11751
2515,418,12104
2516,6731,10250
2517,5786,16702
2518,14172,19259
2519,15432,478
2520,18148,6977
2521,1472,18413
2522,459,5993
2523,10695,14534
2524,249,17347
2525,4345,4651
2526,11582,1804
2527,3156,16241
2528,16541,1612
2529,12303,3179
2530,7223,15387
2531,5452,13045
2532,2055,3085
2533,9026,19488
2534,1966,3438
2535,18967,4578
2536,2975,2089
2537,4044,6752
2538,426,12186
2539,17437,19340
2540,10005,13969
2541,13121,14898
2542,2996,7558
2543,18808,19912
2544,13765,5349
2545,10396,17860
2546,7350,10276
2547,4164,9083
2548,10820,2460
2549,2467,6239
2550,8932,15405
2551,1370,9560
2552,3768,18342
2553,19480,5269
2554,3546,4156
2555,18694,1522
2556,17927,16163
2557,9339,19212
2558,12902,1409
2559,13894,11595
2560,7827,901
2561,7539,18599
2562,4884,13652
2563,10842,19884
2564,8253,2947
2565,3136,2313
2566,4576,8171
2567,6834,4712
2568,11298,17336
2569,5237,2349
2570,5442,6740
2571,867,16774
2572,11650,2633
2573,16325,5859
2574,2644,8911
2575,6067,2100
2576,15627,16072
2577,6619,7968
2578,5093,10044
2579,7283,19184
2580,13075,3977
2581,7195,4364
2582,9129,12414
2583,14994,1420
2584,17501,10163
2585,8909,17514
2586,9413,1098
2587,4057,1434
2588,5601,17127
2589,6039,4704
2590,9412,6313
2591,5892,13826
2592,9761,10509
2593,2857,10835
2594,674,12861
2595,14985,13341
2596,1396,14353
2597,18117,11918
2598,10511,6559
2599,1924,394
2600,16354,8604
2601,2359,6028
2602,5438,11491
2603,6460,8835
2604,2051,3453
2605,3204,437
2606,9582,12052
2607,765,9495
2608,11039,14461
2609,10078,16301
2610,8284,18148
2611,16686,2696
2612,14403,17002
2613,3626,10559
2614,12695,10478
2615,9998,2286
2616,6130,13952
2617,165,6869
2618,16633,13095
2619,14327,7517
2620,1589,280
2621,5755,15195
2622,11014,5124
2623,9203,5255
2624,10883,18684
2625,11367,15868
2626,12170,18453
2627,17496,9518
2628,6702,10394
2629,14788,5219
2630,4656,19913
2631,2453,13589
2632,9175,9796
2633,19302,7632
2634,13619,12849
2635,2939,4770
2636,1890,3185
2637,7683,3350
2638,3610,18703
2639,16293,7106
2640,16346,463
2641,12157,2706
2642,3471,3027
2643,10519,6614
2644,4580,7355
2645,609,11233
2646,16676,12756
2647,8182,2493
2648,17489,19669
2649,305,8910
2650,7001,6066
2651,17741,18865
2652,15273,3502
2653,18764,11418
2654,1141,13419
2655,16350,17113
2656,7872,6435
2657,19617,18080
2658,12067,5791
2659,987,6837
2660,3861,3516
2661,13914,3029
2662,12922,10974
2663,19161,3531
2664,858,7703
2665,2734,15030
2666,10595,19487
2667,14034,13753
2668,659,7859
2669,9814,6548
2670,6579,10714
2671,14010,19502
2672,13668,18886
2673,5754,3119
2674,12433,3728
2675,14511,5912
2676,16171,16007
2677,2583,18454
2678,5615,7707
2679,10237,3296
2680,507,8588
2681,12228,5105
2682,11431,687
2683,16811,8484
2684,4440,2296
2685,6907,3312
2686,9749,15144
2687,12766,4566
2688,15611,3107
2689,16936,4214
2690,16100,11891
2691,208,10073
2692,3891,12083
2693,19754,2317
2694,9682,15619
2695,3178,14637
2696,3961,6201
2697,19809,15943
2698,306,4498
2699,16453,2437
2700,5946,9432
2701,6334,18138
2702,14967,9666
2703,15221,16114
2704,1827,14167
2705,1941,13541
2706,11820,7267
2707,17670,1231
2708,5888,16515
2709,128,19840
2710,3657,14073
2711,9712,17652
2712,16375,16779
2713,5368,11554
2714,13604,3920
2715,18990,16153
2716,5908,11742
2717,16662,14077
2718,133,14669
2719,2203,16798
2720,7698,12200
2721,16476,19277
2722,3940,18012
2723,12248,11007
2724,10339,2036
2725,17822,14735
2726,17536,1659
2727,18971,15828
2728,10871,14686
2729,1179,17479
2730,1772,11797
2731,19869,722
2732,17827,5329
2733,8369,2658
2734,11576,8791
2735,11602,12840
2736,3811,5772
2737,8289,798
2738,4802,12
2739,19156,7738
2740,16273,4998
2741,16062,16174
2742,13194,13752
2743,4269,15910
2744,1388,2219
2745,15537,3686
2746,457,9078
2747,14105,8521
2748,8265,5126
2749,18994,13386
2750,8193,3275
2751,6707,8868
2752,7816,11480
2753,17636,17946
2754,18890,6597
2755,18938,14570
2756,17752,3856
2757,14534,6702
2758,17863,4590
2759,17457,6694
2760,19271,3559
2761,13421,19874
2762,17652,12657
2763,4176,9742
2764,9144,14427
2765,18396,18093
2766,7366,10693
2767,2500,9893
2768,6847,16956
2769,10084,5757
2770,11809,18818
2771,19975,11364
2772,8089,11886
2773,3274,17864
2774,10537,19928
2775,7081,19298
2776,5238,9975
2777,5137,1336
2778,17677,18767
2779,11651,18004
2780,9313,346
2781,1401,4
2782,18547,18042
2783,976,3986
2784,3381,13443
2785,16469,7862
2786,9941,12891
2787,19060,9649
2788,18923,11058
2789,17753,11330
2790,15780,10915
2791,14402,823
2792,7933,15019
2793,15773,17233
2794,18138,14327
2795,15935,9672
2796,886,13656
2797,2301,16248
2798,15571,8303
2799,15169,5478
2800,11146,3612
2801,14760,5558
2802,12055,7543
2803,2242,8555
2804,747,4631
2805,12805,15677
2806,8610,1825
2807,15103,9013
2808,10352,984
2809,15539,17912
2810,68,14757
2811,17304,12916
2812,9173,5162
2813,709,16268
2814,9905,10634
2815,18079,13874
2816,15628,4046
2817,9335,11914
2818,17318,16911
2819,2426,14172
2820,5896,9092
2821,15017,4355
2822,485,5727
2823,6737,18024
2824,18765,15949
2825,18169,1329
2826,17254,8018
2827,13622,16974
2828,7625,13777
2829,8687,11548
2830,10333,12404
2831,1369,4223
2832,15370,1450
2833,10868,5622
2834,16079,3893
2835,6174,1154
2836,13934,5226
2837,1517,18134
2838,18107,5608
2839,7674,3659
2840,6755,12440
2841,5746,8538
2842,9969,10605
2843,9525,2783
2844,9564,19705
2845,8991,4445
2846,8963,8779
2847,3525,9900
2848,8222,19076
2849,13382,10188
2850,4137,5130
2851,1404,7492
2852,17998,5360
2853,13263,14339
2854,14388,3636
2855,9591,19721
2856,19774,5695
2857,6389,8364
2858,15434,13958
2859,4042,11509
2860,14987,9468
2861,4951,16926
2862,16151,8414
2863,9194,1939
2864,1679,1073
2865,15926,11302
2866,1347,15620
2867,13932,1902
2868,13316,14474
2869,536,10521
2870,4612,9991
2871,3154,9783
2872,15758,19700
2873,14983,14844
2874,13273,10031
2875,13365,14304
2876,16361,18654
2877,16928,15588
2878,4026,10586
2879,16886,16098
2880,11931,9988
2881,17198,6934
2882,6630,17911
2883,11206,14884
2884,13212,10851
2885,15161,10796
2886,12287,11090
2887,101,1174
2888,4694,19232
2889,10322,14764
2890,11995,1766
2891,9815,18310
2892,6056,12079
2893,14779,12728
2894,17336,693
2895,14658,12625
2896,15775,13949
2897,3935,9825
2898,11528,4547
2899,14537,14213
2900,11159,3102
2901,17934,3875
2902,1357,3708
2903,13742,341
2904,8298,13696
2905,8206,10153
2906,6401,1539
2907,14470,13194
2908,15460,16190
2909,2341,17934
2910,12316,6633
2911,4970,9375
2912,16575,18956
2913,10909,2676
2914,19748,19093
2915,5943,7172
2916,12173,14128
2917,12172,7523
2918,4532,8025
2919,18040,3348
2920,10337,7744
2921,17791,12725
2922,16567,3403
2923,9403,18570
2924,14210,3049
2925,19696,8927
2926,9604,8926
2927,868,9329
2928,3557,5141
2929,2601,1137
2930,13501,19014
2931,9102,17435
2932,11130,15364
2933,4002,12034
2934,3476,9132
2935,14595,10473
2936,12763,9411
2937,2602,7118
2938,8499,17545
2939,7329,17135
2940,8657,18851
2941,7633,7551
2942,8844,12594
2943,19691,18887
2944,6333,4067
2945,12643,11888
2946,462,18893
2947,8247,17892
2948,6663,14831
2949,16545,10240
2950,3243,839
2951,3367,13660
2952,19487,3464
2953,6716,2848
2954,5649,7683
2955,14645,19035
2956,15557,3587
2957,3443,10297
2958,10301,7758
2959,12530,14758
2960,640,7472
2961,10017,2120
2962,4716,3577
2963,18257,15088
2964,8994,16171
2965,1445,7659
2966,1247,11371
2967,3004,19341
2968,10994,19720
2969,19577,8476
2970,8228,8498
2971,2176,27
2972,5339,1193
2973,14311,19946
2974,7463,1602
2975,15279,7536
2976,6018,7053
2977,12010,9634
2978,16057,8546
2979,19492,6135
2980,14285,7916
2981,6104,15400
2982,19544,16316
2983,6335,6337
2984,13921,5163
2985,17267,10415
2986,10582,19986
2987,8367,5626
2988,10023,18260
2989,19907,9563
2990,1338,9045
2991,545,9501
2992,19247,19408
2993,6142,6324
2994,637,19639
2995,13741,6891
2996,9452,14985
2997,4419,7261
2998,16072,5684
2999,4658,7976
3000,2563,8104
3001,2916,6956
3002,7963,3552
3003,8248,1656
3004,17775,487
3005,13539,11913
3006,17330,14636
3007,13873,15391
3008,7208,4146
3009,11423,17045
3010,9511,16935
3011,7707,13438
3012,17814,13703
3013,15468,2167
3014,15723,2427
3015,11536,6833
3016,19816,10108
3017,5275,7576
3018,19861,7786
3019,19335,5189
3020,8144,17489
3021,13957,1465
3022,17293,7103
3023,16383,2452
3024,6845,8229
3025,7424,955
3026,7336,14344
3027,1742,3069
3028,5776,8165
3029,13224,18147
3030,10692,7983
3031,6592,3127
3032,10755,6229
3033,3736,18283
3034,17092,19826
3035,18047,13843
3036,9788,11815
3037,15310,12963
3038,18433,7162
3039,2908,2008
3040,673,633
3041,1674,464
3042,3636,7581
3043,14415,17855
3044,10051,8423
3045,16477,8616
3046,720,10371
3047,8480,3898
3048,11882,12714
3049,11189,7378
3050,11691,18681
3051,702,13113
3052,13602,17439
3053,4425,7909
3054,15692,5606
3055,1529,8317
3056,3355,10136
3057,251,1685
3058,8043,611
3059,13898,13956
3060,3943,8238
3061,2971,17303
3062,6983,16213
3063,11464,19147
3064,10761,16607
3065,8021,17998
3066,482,16558
3067,11729,8396
3068,11170,9555
3069,11755,14361
3070,15107,3812
3071,11205,13004
3072,12102,1645
3073,9385,4038
3074,19909,3570
3075,14235,5630
3076,3175,12413
3077,2347,1410
3078,13326,10816
3079,19897,8711
3080,9337,3489
3081,16412,13700
3082,5226,15028
3083,12657,4314
3084,3640,11728
3085,6632,16686
3086,16682,1502
3087,3681,6011
3088,13302,17808
3089,6325,10632
3090,8207,164
3091,12486,632
3092,2861,15137
3093,13275,19314
3094,6721,14350
3095,9670,5066
3096,12693,18950
3097,3205,5642
3098,5268,16186
3099,13270,17490
3100,6063,9517
3101,16784,3701
3102,2820,18437
3103,19032,10945
3104,3992,5591
3105,10050,18229
3106,17436,18948
3107,1382,9324
3108,2001,19979
3109,16797,7991
3110,13866,18655
3111,8268,19046
3112,13007,8906
3113,12335,8386
3114,18832,17836
3115,14496,15872
3116,3580,6851
3117,368,11643
3118,6184,18350
3119,15818,375
3120,11954,3378
3121,3300,4281
3122,16951,9575
3123,3847,14811
3124,9740,19802
3125,5405,12482
3126,16598,16917
3127,14430,15005
3128,16146,9069
3129,15235,5523
3130,10570,19249
3131,15044,5977
3132,16565,4423
3133,19570,1501
3134,19267,15075
3135,14449,4319
3136,16284,4594
3137,7535,19704
3138,9751,7382
3139,12873,14385
3140,9468,5432
3141,13770,15761
3142,6986,10228
3143,16502,9718
3144,5162,9999
3145,6348,2293
3146,2626,5562
3147,14273,7082
3148,18534,13071
3149,11064,14546
3150,12575,14301
3151,16087,5540
3152,15346,4412
3153,1810,16521
3154,5225,3063
3155,12539,10224
3156,3052,19485
3157,1963,18237
3158,12782,1580
3159,11659,4682
3160,6891,9247
3161,19207,11718
3162,12639,14398
3163,2958,10263
3164,8356,2763
3165,19368,13448
3166,5565,17788
3167,6564,18149
3168,4771,3396
3169,10718,4931
3170,13745,19551
3171,2067,11322
3172,18790,3589
3173,17447,13078
3174,15314,5844
3175,19992,5797
3176,13740,5624
3177,16908,16845
3178,19609,334
3179,10463,1075
3180,18681,8345
3181,11890,16424
3182,18913,13038
3183,17396,17262
3184,19136,6151
3185,7256,509
3186,9442,4756
3187,18558,17381
3188,3287,2754
3189,13790,15728
3190,19626,6113
3191,14640,12622
3192,7988,19799
3193,1660,13522
3194,5809,10291
3195,6448,4982
3196,8049,1628
3197,4952,17431
3198,2852,14901
3199,12105,9121
3200,9847,11349
3201,10673,2990
3202,1525,17884
3203,16525,6569
3204,2611,14226
3205,18065,14590
3206,14271,10381
3207,11508,15352
3208,6586,14787
3209,13593,17744
3210,3602,11268
3211,15689,14859
3212,3339,14045
3213,19721,2413
3214,1353,15722
3215,14002,19765
3216,6096,5050
3217,15145,456
3218,5267,11417
3219,12731,8163
3220,11598,9327
3221,15520,16378
3222,9455,14906
3223,11712,3238
3224,3506,8352
3225,4351,11599
3226,10700,10724
3227,9550,10879
3228,10383,15806
3229,14940,12504
3230,13572,12316
3231,15225,8231
3232,444,6756
3233,17895,6174
3234,17511,15499
3235,16312,12050
3236,1430,2798
3237,1962,4276
3238,10446,8733
3239,5512,11843
3240,17079,13632
3241,13634,18176
3242,2606,16331
3243,9327,4947
3244,12051,4758
3245,13799,3885
3246,14049,15565
3247,5456,8236
3248,16931,14795
3249,19237,12750
3250,12499,13515
3251,11534,3335
3252,1837,19458
3253,11523,19441
3254,8503,1941
