,1,2
1685,4384,11188
1686,14823,2394
1687,10508,12631
1688,14544,2808
1689,14698,4323
1690,13059,8863
1691,17130,15373
1692,5631,2937
1693,6028,6768
1694,587,7914
1695,12756,13606
1696,12906,16461
1697,1726,1991
1698,1260,1477
1699,5051,9967
1700,7178,3393
1701,14917,19690
1702,655,6552
1703,2935,15876
1704,1622,10257
1705,19133,15361
1706,9011,9931
1707,8093,9321
1708,4925,2878
1709,11562,6002
1710,13084,19379
1711,7779,8818
1712,16444,13059
1713,1467,14321
1714,19784,16793
1715,7975,16730
1716,2881,15173
1717,17679,8681
1718,6077,15227
1719,17351,863
1720,14003,5074
1721,15383,9712
1722,1708,2680
1723,5551,7705
1724,4292,12877
1725,15924,5283
1726,8608,7891
1727,2339,5792
1728,1487,9540
1729,2508,9906
1730,1278,9663
1731,7259,18933
1732,18208,12207
1733,17580,3813
1734,16557,338
1735,1298,11031
1736,7955,19854
1737,3675,9581
1738,1070,13582
1739,3875,1959
1740,3883,18449
1741,11563,8783
1742,9358,14027
1743,6313,11674
1744,14899,18610
1745,8314,9290
1746,13443,4004
1747,15054,2602
1748,9075,4175
1749,2793,2934
1750,6420,1912
1751,3989,13121
1752,14183,10890
1753,7421,7494
1754,15896,1473
1755,2317,558
1756,11991,10143
1757,18830,3619
1758,6507,2062
1759,13139,10245
1760,3753,7886
1761,11501,2142
1762,10343,3751
1763,9095,19578
1764,18259,14333
1765,11139,9178
1766,2929,2227
1767,18566,10672
1768,3889,12347
1769,19917,11672
1770,9828,140
1771,17664,10549
1772,13794,16813
1773,16754,11661
1774,18875,18528
1775,8171,4485
1776,1932,3095
1777,2059,2366
1778,15948,2174
1779,13332,19722
1780,9419,14900
1781,11439,12018
1782,849,7958
1783,2809,3548
1784,16826,2757
1785,16185,10999
1786,12174,9070
1787,5780,13392
1788,11217,17477
1789,5303,11210
1790,18511,10186
1791,18893,2890
1792,4530,15468
1793,18230,4033
1794,16249,14939
1795,19899,655
1796,4536,5474
1797,11687,15039
1798,12,6714
1799,9483,19832
1800,9992,6170
1801,250,10314
1802,9279,5233
1803,3769,2155
1804,13174,9969
1805,14583,4373
1806,16442,11074
1807,18384,11811
1808,18084,5565
1809,4780,4230
1810,843,12407
1811,19659,11189
1812,3434,15653
1813,17524,8177
1814,3920,8474
1815,13030,6695
1816,9086,9577
1817,1208,2185
1818,18220,15147
1819,9390,18314
1820,15171,10557
1821,13408,8336
1822,6613,12489
1823,16381,18309
1824,3452,16706
1825,11695,770
1826,17659,13699
1827,10674,4491
1828,12265,13285
1829,6732,12909
1830,19539,17375
1831,14357,195
1832,19991,19993
1833,17393,8644
1834,8588,8876
1835,3859,17730
1836,18406,8252
1837,10145,19299
1838,9195,4718
1839,3771,16784
1840,16116,10545
1841,2228,4556
1842,13656,16541
1843,671,19907
1844,15405,8112
1845,15574,465
1846,9724,3123
1847,10623,11000
1848,2265,4928
1849,4584,1398
1850,15265,8848
1851,16272,4878
1852,8469,17907
1853,19768,1428
1854,4080,15076
1855,9973,7604
1856,9977,11702
1857,18622,9752
1858,359,7453
1859,14075,2172
1860,7335,10246
1861,3693,19859
1862,13989,17671
1863,1513,17500
1864,4239,7153
1865,17916,3134
1866,9275,2472
1867,8878,12441
1868,13114,15204
1869,469,69
1870,184,15742
1871,7663,10094
1872,6488,15795
1873,11214,5629
1874,6725,4489
1875,5666,7843
1876,6580,16678
1877,15975,17175
1878,4287,2822
1879,1478,1514
1880,7751,3114
1881,6585,13590
1882,13543,16732
1883,12411,7934
1884,13369,8264
1885,1964,2471
1886,446,6100
1887,16506,2771
1888,9503,4371
1889,5477,8869
1890,12141,3780
1891,8513,13474
1892,10116,8814
1893,3830,13610
1894,1789,17323
1895,13113,232
1896,5550,6958
1897,15391,7915
1898,7796,224
1899,18968,2190
1900,10279,10173
1901,1229,12143
1902,4817,12437
1903,4151,13675
1904,15534,10025
1905,14107,1056
1906,13144,7089
1907,13290,11505
1908,14545,14231
1909,18698,10195
1910,15579,7152
1911,4832,7087
1912,15102,98
1913,18693,2031
1914,986,13885
1915,19538,1153
1916,460,10011
1917,10949,18311
1918,7157,6131
1919,6766,5025
1920,357,18686
1921,1269,697
1922,14380,269
1923,3947,1561
1924,3896,8614
1925,6194,14493
1926,1677,18625
1927,19658,19021
1928,1428,3519
1929,1746,15581
1930,465,2851
1931,9,19301
1932,2682,12096
1933,17269,4694
1934,1929,7370
1935,15156,8024
1936,12621,10043
1937,1865,14253
1938,3981,6428
1939,5459,7695
1940,18425,1074
1941,2785,16294
1942,9347,19109
1943,12401,4026
1944,15007,11783
1945,18471,19593
1946,9356,18842
1947,16768,12717
1948,17455,15621
1949,5760,3647
1950,9729,1951
1951,3957,4380
1952,9734,3689
1953,10284,17728
1954,16694,13079
1955,19926,10090
1956,7022,9396
1957,17402,3693
1958,3813,12585
1959,14616,18206
1960,1129,19472
1961,3412,5103
1962,5591,15953
1963,12390,12331
1964,19173,12590
1965,16614,1588
1966,16624,4710
1967,17656,5297
1968,18351,6094
1969,8394,18559
1970,15656,9050
1971,18634,15973
1972,7210,16655
1973,3638,14837
1974,10127,4032
1975,214,15650
1976,14824,13238
1977,4468,497
1978,1391,233
1979,18078,19888
1980,15572,13033
1981,4960,9842
1982,12462,7033
1983,1613,14656
1984,11616,8439
1985,2387,4148
1986,2840,14521
1987,296,12125
1988,8407,10862
1989,10526,635
1990,17537,17308
1991,15141,13686
1992,8744,5059
1993,17144,7070
1994,6434,13693
1995,2123,15692
1996,15955,3773
1997,14221,17700
1998,5893,17943
1999,16887,18696
2000,4215,17937
2001,16343,19266
2002,19318,16721
2003,10405,16492
2004,4437,1615
2005,17711,14036
2006,678,7478
2007,6182,11187
2008,12647,11011
2009,9227,12974
2010,10593,7394
2011,892,16374
2012,18445,9244
2013,1582,5704
2014,11409,13759
2015,5690,17342
2016,6412,12637
2017,11928,5144
2018,15106,14208
2019,16790,10597
2020,4545,9546
2021,11837,6402
2022,12964,12234
2023,6260,19406
2024,5037,9130
2025,7894,15020
2026,990,12197
2027,15121,3046
2028,19160,16488
2029,3399,12170
2030,14099,4201
2031,4088,4015
2032,7910,12412
2033,18926,12881
2034,4734,2731
2035,15634,19932
2036,6557,8294
2037,2677,1263
2038,2520,16595
2039,12153,2255
2040,2390,15918
2041,2247,7285
2042,14846,4378
2043,9534,18262
2044,14280,17502
2045,18019,14635
2046,6679,13226
2047,14804,19730
2048,9233,12389
2049,8316,14110
2050,2263,10971
2051,19405,15800
2052,18739,6025
2053,17009,11051
2054,13997,4161
2055,4043,12607
2056,5957,6407
2057,11705,15424
2058,2507,965
2059,5409,11519
2060,6928,9268
2061,5418,4951
2062,6181,14545
2063,16446,13680
2064,2468,130
2065,11212,8708
2066,1519,10347
2067,13336,6619
2068,1555,451
2069,8399,16696
2070,3120,10712
2071,14950,3498
2072,18431,1900
2073,12296,8584
2074,19637,11025
2075,10139,1682
2076,9062,3431
2077,13971,10773
2078,15014,3213
2079,1877,17553
2080,1583,16631
2081,6908,3044
2082,13069,15223
2083,19069,15131
2084,1664,15725
2085,5113,15322
2086,17291,14174
2087,13672,16462
2088,10201,15259
2089,10451,11002
2090,2433,15365
2091,19823,10484
2092,4610,5945
2093,11138,1128
2094,19881,592
2095,9519,13340
2096,18618,12675
2097,16228,18392
2098,19411,261
2099,19009,16827
2100,11394,8409
2101,10503,17611
2102,12291,1447
2103,743,15758
2104,19969,7304
2105,9128,17406
2106,16098,12116
2107,4031,10468
2108,5885,6235
2109,9214,2284
2110,8964,2698
2111,14802,1020
2112,19347,1841
2113,6519,5485
2114,16126,15
2115,17491,7912
2116,12195,12757
2117,5922,2628
2118,7765,16352
2119,15001,13145
2120,3489,12517
2121,3153,11484
2122,3109,7418
2123,12661,2939
2124,6403,18921
2125,9890,4040
2126,6559,9679
2127,11345,3290
2128,13793,7801
2129,10876,9874
2130,2999,8191
2131,12314,19052
2132,9264,11292
2133,14128,8475
2134,18871,3147
2135,17083,15867
2136,4112,2522
2137,14617,7655
2138,1711,6929
2139,3388,8093
2140,2288,14201
2141,17682,15015
2142,16319,10961
2143,7640,17211
2144,3679,10429
2145,3050,15114
2146,9083,2766
2147,5309,12606
2148,12968,14746
2149,17217,1995
2150,17444,5108
2151,12312,17767
2152,4937,15808
2153,12480,10524
2154,9882,10941
2155,17936,17212
2156,14734,16903
2157,11347,8298
2158,19791,13577
2159,2899,13041
2160,12199,18303
2161,1063,19159
2162,19324,8200
2163,4727,19169
2164,15614,6307
2165,5933,19876
2166,6878,14434
2167,6486,7563
2168,3670,3926
2169,11830,11380
2170,19976,5849
2171,16589,11363
2172,4056,12655
2173,6961,1353
2174,11311,1638
2175,1907,16040
2176,15666,17256
2177,14215,15812
2178,11838,10056
2179,7044,1184
2180,15378,12154
2181,17113,6305
2182,2865,492
2183,1039,15850
2184,795,19390
2185,16316,13593
2186,17977,16113
2187,8146,4527
2188,18491,14054
2189,295,6227
2190,7715,19680
2191,4762,2184
2192,4835,15149
2193,13911,9863
2194,18567,15390
2195,7296,15302
2196,12227,6386
2197,5050,17366
2198,6772,12532
2199,9056,14177
2200,9539,18291
2201,6874,17542
2202,4065,17927
2203,6141,3036
2204,7709,7183
2205,10270,3388
2206,17942,5371
2207,16587,3360
2208,4501,19483
2209,6068,18784
2210,9765,8349
2211,6866,16454
2212,6179,17373
2213,3677,9684
2214,13497,16690
2215,1727,3913
2216,18641,15046
2217,9976,1949
2218,4696,16728
2219,18081,14056
2220,11254,3089
2221,3726,6838
2222,11672,1517
2223,17850,2617
2224,12367,5437
2225,7543,5947
2226,15623,12578
2227,4548,1676
2228,16019,6356
2229,10558,5343
2230,18015,9780
2231,10241,14601
2232,8258,17913
2233,11317,8402
2234,14708,8061
2235,5905,511
2236,13696,2442
2237,14518,17908
2238,15200,17779
2239,12384,1742
2240,6203,12041
2241,17578,6466
2242,15411,18051
2243,6875,13684
2244,12617,5393
2245,12363,9425
2246,16975,5114
2247,16425,2579
2248,5543,12813
2249,12247,18063
2250,8423,9498
2251,5539,7163
2252,11352,18708
2253,15257,19335
2254,4733,8443
2255,8684,18527
2256,15632,9352
2257,1864,14507
2258,3248,13838
2259,2081,835
2260,13407,2516
2261,2086,7151
2262,13703,4656
2263,10065,1785
2264,985,1897
2265,726,14463
2266,10557,2373
2267,16397,7570
2268,18918,2921
2269,4469,9744
2270,6223,9723
2271,9489,5051
2272,18046,8035
2273,16901,17950
2274,10316,5742
2275,5695,6901
2276,6358,16370
2277,12675,453
2278,1993,6648
2279,10978,9706
2280,2408,10740
2281,8796,14212
2282,3963,16491
2283,4412,7038
2284,164,808
2285,3577,7482
2286,13992,16291
2287,6373,10117
2288,19919,8729
2289,9642,771
2290,5878,10080
2291,13719,16839
2292,82,6441
2293,4625,12742
2294,18809,8613
2295,10759,11541
2296,13708,13687
2297,4557,5611
2298,12956,379
2299,3671,666
2300,8845,15062
2301,13595,2166
2302,15518,3383
2303,2981,3288
2304,5733,19964
2305,17639,125
2306,15679,18071
2307,4402,1436
2308,1276,2364
2309,11137,5276
2310,15084,9985
2311,18371,14575
2312,5231,340
2313,1223,6629
2314,19478,709
2315,11798,17447
2316,5691,17559
2317,19293,12810
2318,5676,17457
2319,6370,6309
2320,16199,19965
2321,6178,11874
2322,8055,1515
2323,12926,17795
2324,14460,8053
2325,13535,3666
2326,17585,14869
2327,833,2667
2328,14600,1801
2329,7365,8917
2330,19856,17430
2331,19610,10040
2332,14417,19238
2333,12550,17527
2334,12032,4275
2335,6823,3765
2336,5388,18436
2337,14531,17764
2338,18376,4692
2339,10906,5365
2340,11568,12817
2341,70,2629
2342,19743,14359
2343,3083,13011
2344,11747,16365
2345,16459,11660
2346,17603,17561
2347,12348,15050
2348,3683,43
2349,11892,7889
2350,1171,17704
2351,18216,18103
2352,19018,1390
2353,8444,15694
2354,6387,12202
2355,487,7286
2356,16123,17689
2357,12507,8260
2358,17618,18069
2359,1216,7429
2360,17145,8763
2361,19793,2646
2362,17582,14119
2363,6566,1402
2364,6526,12989
2365,1490,4341
2366,8760,12327
2367,6101,1744
2368,2805,18139
2369,971,8904
2370,9509,14079
2371,18676,4269
2372,1372,7272
2373,13706,3407
2374,4949,9380
2375,8611,19137
2376,12659,17022
2377,6469,12420
2378,15349,2084
2379,8325,12994
2380,10393,2777
2381,448,4228
2382,14212,7598
2383,4581,11956
2384,7054,11080
2385,5305,15957
2386,8734,2012
2387,9207,15485
2388,549,5037
2389,3727,404
2390,8784,2674
2391,515,18150
2392,9210,2761
2393,19758,14088
2394,1521,16758
2395,9546,9206
2396,8403,17766
2397,3163,18786
2398,13913,10755
2399,10242,15086
2400,16757,3382
2401,15118,3558
2402,9350,10106
2403,1238,12317
2404,6861,8928
2405,8066,7724
2406,5838,10251
2407,1337,14655
2408,10566,14169
2409,11990,17414
2410,3648,1942
2411,9362,4687
2412,8181,6783
2413,17915,19918
2414,2517,7646
2415,12841,588
2416,6615,19015
2417,2423,7981
2418,15923,14414
2419,4030,13941
2420,18343,19768
2421,3534,6585
2422,5177,12956
2423,16144,15189
2424,17452,17686
2425,10583,9928
2426,8474,10782
2427,574,16253
2428,5393,17534
2429,17707,3583
2430,556,9274
2431,7145,7898
2432,6048,809
2433,16601,3550
2434,777,5391
2435,14859,11163
2436,8417,8430
2437,9887,18935
2438,6324,16966
2439,2913,15893
2440,6689,8405
2441,6576,16825
2442,19260,13492
2443,4971,15372
2444,10174,7363
2445,13653,3322
2446,7362,16305
2447,11420,12353
2448,8703,14179
2449,12181,11850
2450,3737,10845
2451,8641,218
2452,18749,9849
2453,13860,7302
2454,19667,12314
2455,7901,9123
2456,13552,982
2457,11769,9580
2458,2738,14091
2459,16352,7561
2460,16269,14652
2461,9240,16973
2462,5455,15264
2463,18570,6660
2464,3612,6455
2465,1178,11841
2466,9968,14805
2467,1986,4655
2468,1165,18709
2469,13573,7779
2470,202,11709
2471,11512,7941
2472,11733,9278
2473,2622,2055
2474,7104,12181
2475,2156,16071
2476,9106,16417
2477,9570,5811
2478,11102,7262
2479,19500,18135
2480,2439,10191
2481,5210,15047
2482,9372,16132
2483,7520,3646
2484,6880,17693
2485,15512,11307
2486,12981,3748
2487,5260,14736
2488,7311,14502
2489,10640,15313
2490,3242,9541
2491,6502,7383
2492,10386,15269
2493,12618,17067
2494,14103,11335
2495,6343,1795
2496,15635,3413
2497,17910,18062
2498,6550,15176
2499,18337,9873
2500,9100,2705
2501,11571,19353
2502,10532,18659
2503,17175,8217
2504,3523,5843
2505,15576,1600
2506,14058,17005
2507,18346,213
2508,19147,17462
2509,17549,11732
2510,3144,13256
2511,16939,16609
2512,16863,8113
2513,4985,10544
2514,3862,3223
2515,1732,2605
2516,1389,8412
2517,12326,4903
2518,12680,1528
2519,5362,11515
2520,10630,9933
2521,504,7276
2522,19421,5699
2523,19222,19103
2524,10610,4090
2525,3573,8270
2526,16892,847
2527,3379,5660
2528,14892,1862
2529,14643,8766
2530,6600,3508
2531,10205,5697
2532,3028,8753
2533,16178,17053
2534,10089,10709
2535,19469,10213
2536,4840,4866
2537,12242,6966
2538,11091,10400
2539,13195,1810
2540,6959,5997
2541,1469,17049
2542,4858,7027
2543,18843,12949
2544,1654,17011
2545,19864,19000
2546,17195,2655
2547,4953,19536
2548,19165,3632
2549,16794,11576
2550,14873,4577
2551,909,6871
2552,5710,4674
2553,11641,14960
2554,9252,15502
2555,9874,7740
2556,11421,3191
2557,15798,9903
2558,6781,19732
2559,12878,540
2560,14755,15799
2561,15765,85
2562,6177,17386
2563,3058,5335
2564,7939,13100
2565,14992,16658
2566,2849,8390
2567,6152,9249
2568,1203,13363
2569,561,11697
2570,3456,19595
2571,18660,2384
2572,3782,1627
2573,1881,17070
2574,1606,11814
2575,19882,7609
2576,6555,8286
2577,4461,10378
2578,5799,3136
2579,18453,7559
2580,13835,8276
2581,16449,5909
2582,6128,17210
2583,19963,3716
2584,9391,19499
2585,19312,15348
2586,71,14693
2587,11685,14865
2588,18579,18797
2589,7736,12179
2590,9243,7816
2591,16118,9229
2592,5203,15638
2593,19877,17237
2594,19011,19606
2595,12745,18287
2596,9349,16395
2597,15816,12706
2598,6212,9571
2599,19380,17819
2600,19886,19369
2601,17634,19664
2602,18497,7148
2603,2615,13019
2604,9772,18382
2605,2632,10225
2606,8002,5587
2607,12658,14703
2608,16338,747
2609,14289,171
2610,18927,13866
2611,19144,6494
2612,14551,15325
2613,9354,15430
2614,12008,5346
2615,12568,13086
2616,13993,2466
2617,15645,1016
2618,7004,1239
2619,1299,14342
2620,5052,19510
2621,844,2840
2622,73,18586
2623,14502,415
2624,3187,19079
2625,9043,12679
2626,3851,15487
2627,13560,3439
2628,11572,5491
2629,6386,1282
2630,1608,17801
2631,16052,14402
2632,17039,9235
2633,3165,877
2634,14611,19001
2635,15618,8183
2636,11781,14639
2637,5971,5155
2638,12359,10931
2639,14021,1426
2640,5738,14708
2641,1408,16254
2642,16187,2232
2643,3798,6811
2644,6331,16210
2645,4234,5196
2646,10035,5568
2647,19844,4735
2648,3442,13579
2649,4568,5469
2650,657,12518
2651,19927,15140
2652,9068,9816
2653,14337,15318
2654,2742,537
2655,13079,19581
2656,12281,16023
2657,10045,1375
2658,19369,13157
2659,2202,1431
2660,14905,15150
2661,3800,4093
2662,13527,9760
2663,12028,597
2664,19125,2886
2665,1218,8400
2666,3937,1666
2667,8489,11085
2668,15379,16683
2669,6867,16796
2670,8645,619
2671,6050,11336
2672,5944,12921
2673,1150,2900
2674,6945,9023
2675,3783,17064
2676,6284,995
2677,8824,6631
2678,6932,7907
2679,18831,15308
2680,5541,6219
2681,10156,226
2682,9542,17445
2683,13385,13676
2684,12373,7237
2685,17831,15988
2686,873,14604
2687,17516,12880
2688,18211,12387
2689,8741,8144
2690,8302,4895
2691,7805,7466
2692,2700,6512
2693,8647,2773
2694,17609,1882
2695,1103,13405
2696,7923,579
2697,9634,3068
2698,13034,14857
2699,7848,8724
2700,5970,5007
2701,3724,10729
2702,5898,13110
2703,6906,4357
2704,19599,19991
2705,11797,5850
2706,11498,11062
2707,5772,186
2708,4713,15159
2709,5205,19627
2710,3472,13075
2711,7710,15197
2712,413,13029
2713,13791,221
2714,10568,14768
2715,6957,518
2716,10787,2623
2717,3224,7796
2718,16341,1576
2719,14945,17862
2720,16605,10008
2721,4316,18523
2722,16747,8432
2723,9094,18898
2724,3389,703
2725,5264,11664
2726,9363,19746
2727,8056,532
2728,10103,8273
2729,1053,10389
2730,14201,629
2731,7622,14674
2732,4456,12193
2733,17952,2262
2734,12409,7155
2735,17493,8745
2736,15455,5600
2737,1497,6550
2738,11229,8539
2739,13434,13834
2740,14663,13034
2741,5374,16275
2742,6119,3891
2743,223,17530
2744,6848,13845
2745,13699,116
2746,14205,15681
2747,9784,480
2748,3173,9966
2749,9191,15676
2750,7887,16614
2751,6984,10635
2752,6962,5068
2753,8020,17506
2754,17218,4683
2755,3107,854
2756,13392,5735
2757,18001,15597
2758,16490,18258
2759,83,7361
2760,15195,12219
2761,17176,5013
2762,4209,12705
2763,13523,3417
2764,9315,15323
2765,10014,11946
2766,4850,373
2767,5056,10431
2768,8735,17606
2769,12960,448
2770,5670,5728
2771,9951,1731
2772,19732,4992
2773,19801,9157
2774,16969,10428
2775,7813,6967
2776,13064,17363
2777,18747,206
2778,2509,19645
2779,6256,2834
2780,11698,5869
2781,3593,8923
2782,5803,10380
2783,4161,19377
2784,11743,2009
2785,7085,9154
2786,3744,14896
2787,963,12381
2788,1776,6962
2789,1331,2689
2790,1217,16854
2791,19635,17131
2792,7857,11263
2793,8708,3263
2794,5752,14499
2795,19579,2152
2796,14717,9923
2797,6394,18732
2798,9662,6063
2799,813,1581
2800,5325,10395
2801,6446,14699
2802,11557,5590
2803,6973,13456
2804,14527,17582
2805,2368,9392
2806,11920,1735
2807,13426,15380
2808,1048,9106
2809,12948,2847
2810,8747,13911
2811,9115,4924
2812,9286,2193
2813,12718,560
2814,15040,686
2815,8540,19950
2816,14476,16908
2817,664,6852
2818,18476,11985
2819,17331,14195
2820,10221,10688
2821,8251,18230
2822,17712,12370
2823,15218,5561
2824,6509,12780
2825,3362,16572
2826,1256,5222
2827,16681,1794
2828,15578,15501
2829,3170,591
2830,4335,12276
2831,6778,15637
2832,18385,12781
2833,13823,3523
2834,1886,11844
2835,16744,3824
2836,2238,9942
2837,9572,15784
2838,15180,3544
2839,14706,12523
2840,14232,2654
2841,13183,33
2842,18672,1065
2843,5207,13109
2844,7619,11677
2845,19033,16976
2846,7817,1908
2847,1040,3722
2848,13128,10604
2849,14426,8306
2850,12651,8531
2851,4339,1667
2852,10551,8965
2853,18420,18376
2854,4408,3937
2855,89,9184
2856,3468,803
2857,2038,13332
2858,13170,1404
2859,17184,11526
2860,2557,15618
2861,1069,2011
2862,6151,12136
2863,4571,2307
2864,5386,734
2865,330,13105
2866,14808,1504
2867,16128,7583
2868,11430,5046
2869,5823,1243
2870,5100,7841
2871,7397,14203
2872,16674,2197
2873,1281,4808
2874,6914,17650
2875,1951,9190
2876,11823,12208
2877,16553,17124
2878,18949,2928
2879,19178,18118
2880,16359,3919
2881,18628,721
2882,19879,11792
2883,14266,19709
2884,1421,12478
2885,11614,13211
2886,3863,10831
2887,2521,8547
2888,8725,18435
2889,10845,18248
2890,9122,15699
2891,16263,1773
2892,15906,18790
2893,17495,3406
2894,5500,6881
2895,15519,5861
2896,9982,16781
2897,1619,9478
2898,15442,4193
2899,8134,3987
2900,12171,13818
2901,2718,13123
2902,12915,8974
2903,6904,18335
2904,5987,897
2905,11041,9377
2906,16279,14142
2907,10689,7761
2908,9230,17314
2909,12792,14330
2910,4542,2780
2911,10081,8781
2912,5209,5595
2913,17967,15488
2914,17149,7491
2915,13671,5151
2916,10943,16691
2917,10008,13932
2918,8727,11249
2919,999,9114
2920,4748,16503
2921,16209,16902
2922,9504,6865
2923,3591,2992
2924,9003,4178
2925,6383,1723
2926,18845,16855
2927,3189,8404
2928,17907,12127
2929,7263,13649
2930,15685,18113
2931,8235,8727
2932,18403,10374
2933,10154,3328
2934,15165,1145
2935,16713,10058
2936,19152,17203
2937,15323,18671
2938,7508,10212
2939,6980,14888
2940,14482,12842
2941,12286,12806
2942,11059,417
2943,10925,3468
2944,8560,8084
2945,16594,13464
2946,15938,13467
2947,4889,18076
2948,14508,12008
2949,2616,18955
2950,17586,11148
2951,16731,19264
2952,15586,8385
2953,11242,2632
2954,10300,2627
2955,2851,18706
2956,4258,18862
2957,3265,15541
2958,8987,15937
2959,11429,19544
2960,2191,6583
2961,15522,8523
2962,5571,7476
2963,2998,1077
2964,7326,11105
2965,19580,6161
2966,6466,1356
2967,2225,2140
2968,13711,10061
2969,15917,6594
2970,5008,11382
2971,13805,2102
2972,14297,9248
2973,4739,11623
2974,16582,11052
2975,19589,17870
2976,8054,12448
2977,10374,4560
2978,13044,7954
2979,13039,6289
2980,4614,9584
2981,14955,16931
2982,9515,17895
2983,4381,2271
2984,5167,18151
2985,11373,8275
2986,8478,11879
2987,16398,12221
2988,16962,14314
2989,64,16574
2990,8820,10648
2991,7574,17267
2992,1226,1311
2993,7793,7739
2994,12383,16390
2995,18200,3528
2996,17777,14978
2997,4650,1470
2998,8672,4299
2999,1318,15669
3000,19229,11965
3001,18741,5531
3002,13945,5754
3003,6471,10733
3004,17904,10185
3005,16461,7010
3006,8915,11434
3007,19924,19922
3008,19273,16043
3009,10389,7825
3010,7244,8374
3011,7281,419
3012,14306,4451
3013,2567,1117
3014,18942,15254
3015,15360,807
3016,19029,55
3017,18223,335
3018,6043,9022
3019,9806,1053
3020,16632,483
3021,13283,8377
3022,17029,17293
3023,11584,13596
3024,8945,11327
3025,14334,14241
3026,17642,9316
3027,5081,11703
3028,9179,10745
3029,5587,18799
3030,16799,1787
3031,19276,5676
3032,9871,12760
3033,18167,12002
3034,11278,6906
3035,5396,7175
3036,16274,6662
3037,7344,1890
3038,2136,2945
3039,8557,10795
3040,3973,18675
3041,11638,18322
3042,12190,11386
3043,12257,9007
3044,11118,5192
3045,7140,9605
3046,14298,11780
3047,13328,18421
3048,19630,15604
3049,18435,10154
3050,6475,14701
3051,11868,1831
3052,1198,7534
3053,6261,4930
3054,8,10607
3055,8807,7830
3056,8352,4305
3057,18600,3821
3058,8594,6465
3059,5988,1432
3060,11558,11140
3061,12097,8388
3062,19771,17742
3063,6354,19006
3064,16056,12730
3065,18473,14539
3066,14390,14380
3067,10778,17112
3068,18128,13037
3069,797,7606
3070,12054,16726
3071,145,13718
3072,11335,12837
3073,9258,576
3074,503,10085
3075,2155,13909
3076,2329,3211
3077,4496,15885
3078,16979,9978
3079,1193,8090
3080,12668,10684
3081,19547,886
3082,12509,10180
3083,15237,8963
3084,17583,827
3085,7209,16432
3086,16360,12563
3087,4596,9105
3088,4669,4721
3089,10878,10644
3090,2756,8250
3091,19376,19953
3092,8904,17853
3093,7632,10827
3094,7036,1146
3095,18349,924
3096,5912,9234
3097,11104,3098
3098,1113,19742
3099,2819,11137
3100,9198,10319
3101,19925,2420
3102,17790,7927
3103,4360,5057
3104,15649,4752
3105,16385,6398
3106,14488,16388
3107,18704,6651
3108,9208,14405
3109,8903,6485
3110,14646,16808
3111,8667,11192
3112,7434,9932
3113,9364,2831
3114,5657,9705
3115,9518,13425
3116,5829,11266
3117,18535,19820
3118,15671,11389
3119,17201,4881
3120,5624,929
3121,16869,11983
3122,11360,3369
3123,8688,6482
3124,627,3805
3125,4136,7191
3126,3633,9897
3127,12308,9748
3128,4679,14133
3129,1115,7661
3130,16568,5287
3131,4668,11089
3132,3696,16468
3133,3764,11911
3134,19129,13764
3135,8500,15007
3136,15350,7189
3137,4467,12322
3138,5595,18401
3139,1665,8882
3140,3123,858
3141,14764,5740
3142,12500,18901
3143,7102,17761
3144,19704,15182
3145,16733,10761
3146,9437,505
3147,16483,4575
3148,7702,7648
3149,6554,9362
3150,6289,11145
3151,17238,7195
3152,3955,5838
3153,13743,10565
3154,6947,7601
3155,15071,15645
3156,7180,3461
3157,3029,6226
3158,6340,4392
3159,17458,14594
3160,12021,6192
3161,17877,6212
3162,1028,4679
3163,19455,15866
3164,19806,4234
3165,4393,11825
3166,11601,12515
3167,10328,18301
3168,15708,10490
3169,8669,14028
3170,5517,2415
3171,6820,10934
3172,17324,17533
3173,1554,14202
3174,13131,14922
3175,17731,12238
3176,10090,17107
3177,17054,6634
3178,6091,5639
3179,1919,2048
3180,8673,16821
3181,4552,5482
3182,847,6143
3183,6254,4350
3184,13219,17770
3185,7270,7035
3186,3838,15715
3187,13972,11162
3188,6712,2316
3189,6690,16108
3190,1848,18121
3191,13944,8083
3192,17805,16532
3193,6607,2745
3194,14340,11894
3195,17100,18266
3196,12600,11858
3197,6754,13283
3198,4526,19365
3199,13569,2620
3200,7545,1563
3201,15456,12360
3202,17929,12570
3203,17789,13172
3204,2369,6972
3205,15471,19237
3206,17928,9405
3207,18551,29
3208,6406,16509
3209,18520,2178
3210,8418,7731
3211,7117,12020
3212,7166,13219
3213,4238,950
3214,10547,12033
3215,15505,2049
3216,16919,7535
3217,3521,2980
3218,13555,2932
3219,5289,6225
3220,7482,11803
3221,10982,18495
3222,16153,5631
3223,9262,4637
3224,12252,13223
3225,5865,10054
3226,11042,339
3227,9123,9898
3228,10687,7339
3229,5661,17187
3230,177,11437
3231,5121,18313
3232,8755,15060
3233,12255,7385
3234,13086,4733
3235,9960,13293
3236,3046,14454
3237,15428,10260
3238,31,7978
3239,4066,626
3240,6905,547
3241,1245,2144
3242,3106,10017
3243,3804,7858
3244,5689,19687
3245,4871,849
3246,17539,1595
3247,18051,19333
3248,7201,5303
3249,11,14568
3250,15496,5109
3251,1303,13725
3252,2781,2938
3253,2843,6889
3254,9793,18557
3255,15486,4533
3256,10044,5253
